"Components & Storage","APC SMART-UPS 2200VA XL - W/ SHUTDOWN SOFTWARE/EXT RUNTIME APC Smart-UPS XL 2200VA, 5U Smart-UPS XL 2200VA 230V Tower/Rackmount (5U)  Smart-UPS XL, 2200VA/1980W, Input 230V/Output 230V, Interface Port DB-9 RS-232, USB, SmartSlot, Extended runtime model, Rack Height 5 U "
"Components & Storage","APC SMART-UPS XL 48V BATTERY PACK - TOWER/RACKMOUNT (5U) APC Smart-UPS XL 48V Battery Pack Tower/Rackmount (5U) Smart-UPS XL 48V Battery Pack Tower/Rackmount (5U)  Features: -Cascading capabilities. -Hot Swap Batteries. -Intelligent battery management. "
"Components & Storage","APC SMART-UPS RT 5000VA RM - RACKMOUNT APC Smart-UPS RT 5000VA Smart-UPS RT 5000VA RM 230V  APC Smart-UPS RT, 3500 Watts / 5000 VA,Input 230V / Output 230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 3 U Includes: CD with software, Rack Mounting support rails, Smart UPS signalling RS-232 cable, User Manual, Web/SNMP Management Card Standard Lead Time: Usually in Stock "
"Components & Storage","HP UPS R3000 XR High Voltage 230 HP R3000 XR High Voltage UPS  Overview The leading edge HP UPS R3000 XR Uninterruptible Power System features a slim 2U rack-mount design, offering up to 2700 Watts of true power. This new rack-space saving design allows more support for critical rack mountable equipment. This product is a refresh of our existing R3000 UPS, and brings unprecedented power density and innovative features to the proven HP family of rack-mountable UPS products. The new UPS R3000 XR is a high power density solution, designed for customers who want to provide power protection in space-constrained rack enterprise environments. In addition, this new UPS R3000 XR has the capability to be connected to an optional Extended Runtime Module (ERM). Customers can further increase the run-time on their UPS R3000 XR by using this ERM. The HP UPS ""XR"" models denote ""eXtended Runtime Capable"" UPS models. Features "
"Components & Storage","Eaton Ellipse ASR 1000 USBS BS / Uni Eaton Pulsar Ellipse ASR 1000VA USBS Pulsar Ellipse ASR 1000VA USBS UNI sockets  Ellipse ASR UPSs not only provide a battery backed up supply to keep equipment operating when there is a power cut but also provide effective protection against damaging surges. - Ellipse ASR (Advanced Surge Reduction) UPSs include a high performance surge protective device which complies with IEC 616431. - Ellipse ASR UPSs also protect telephone, broadband and Ethernet 10/100 MB for complete protection. -4 sockets (375/600/750 models) or 8 sockets (1000/1500 models) - Practical: French, ""Schuko"" and universal sockets Also available with IEC sockets. Extra flat for easy installation in all business environments: - Vertical box format or below the desk - Horizontal under a monitor - 19"" rack mounted (optional 2U kit) The USBS models are designed for compatibility with a wide variety of computers: - Combined USB and serial ports - Power management software available under Windows, Linux and Mac OS "
"Components & Storage","Eaton Pulsar MX 15000 Frame15U NetPack Eaton MX Frame 15000 Pulsar MX Frame 15000, 13500 W, 16U, 50 dB, RJ-11  - VFI-SS-113, on-line double conversion with power factor correction, convection cooled static bypass switch - Rackmount - Rating (VA/Watts)15000/13500 - Dimensions (H x W x D, mm)690 x 444.5 x 735 - Parallel Redundancy CapacityEaton MXs can be paralleled using ModularEasy, 15 kVA maximum / 10 kVA + 5 kVA redundancy - Rail Kit IncludedYes - Remote Emergency Power off (REPO)RJ11 for remote power off "
"Components & Storage","HTC Touch Dual Battery - use - HTC156123 (CLEARANCE) Touch Dual Battery BA S260 (1120mAh)  A spare or replacement battery identical to the original for the HTC Touch Dual. "
"Components & Storage","2-Power REPLACABLE BATTERY RBC11 - WITH HARNESS (CLEARANCE) 2-Power UPL0743A rechargeable battery Internal Battery  - High quality Internal Battery to replace your UPL0743A. - Compatible RBC11 UPS Battery - Guaranteed to meet or exceed the original manufacturer's specifications for the UPL0743A Internal Battery. "
"Components & Storage","PURE CHARGEPAK B1 Pure ChargePAK B1 ChargePAK B1, Lithium-ion, 3.7V, 4200mAh  Rechargeable battery pack Add a ChargePAK B1 rechargeable battery pack and listen to your PURE radio wherever you go. ChargePAKs are much more economical than regular batteries and significantly kinder to the environment, reducing the quantity of batteries that end up in landfill sites. ChargePAK B1 features include: -Easy to install &#8364;&#8220; can be fitted in seconds. -Easy to use &#8364;&#8220; just fit and forget. -Charges inside the radio, no separate charging unit required. -Increased battery life per charge over standard rechargeable batteries. -Replaces the need for throwaway alkaline batteries. -Provides up to 20 hours wireless listening. "
"Components & Storage","Kodak Lithium Digital Camera Battery CRV3 - Lithium Digital Camera Battery CRV3 Kodak Lithium Digital Camera Battery CRV3 Lithium Digital Camera Battery CRV3  The KODAK Lithium Digital Camera Battery CRV3 is optimized to meet the high-drain needs of digital camera users. "
"Components & Storage","APC REPLACABLE BATTERY - FOR SU700 1400 APC RBC7 rechargeable battery APC Replacement Battery Cartridge #7  APC Replacement Battery Cartridge #7 Features - Hot Swap Batteries for APC Smart-UPS/Back-UPS Pro "
"Components & Storage","Eaton MGE YUASA BATTERY 12V 12AH 5YR Yuasa NP1,2-12 NP1,2-12  The NP Series is a new generation of valve-regulated lead acid battery. It uses the latest in oxygen recombination technology to ensure you get the most out of your battery. The NP Series is designed for a range of specialty power applications. Special Features - can be stored for an extended period of up to a year. - sealed construction &#8364;&#8220; no electrolyte leakage. - low maintenance. - pressure venting system, releasing excess gas. - great recovery from deep discharge. - electrolyte suspension system. - gas recombination. - multipurpose &#8364;&#8220; float or cyclic use. - usable in any orientation (except continuous inverted). - superior energy density. - lead calcium grids for extended life. - application specific designs. "
"Components & Storage","Archos Battery Dock For GEN 6 Archos Battery Dock Battery Dock for ARCHOS 5  -Extra battery - Faster charging -High quality TV playback (S-Video & Composite) -Transfer media files from a digital camera, a USB key, a PC etc. "
"Components & Storage","APC REPLACEMENT BATTERY - CARTRIDGE #32 APC Replacement Battery Cartridge #32 Battery for RS800  Hot-swappable batteries Plug-and-Play installation "
"Components & Storage","Canon Battery Pack for EOS 450D - Battery Pack for EOS 450D Canon LP-E5 LP-5E  Canon LP-5E Battery Pack for EOS 450D "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR BACKUPS PRO #48 APC Replacement Battery Cartridge #48 APC Replacement Battery Cartridge #48  Includes: All required connectors, Authorized Return Service (ARS) tag (currently available in the US only), Battery recycling guide, Installation Guide, Reusable packaging Features: Battery replacement without tools Hot-swappable batteries Plug-and-Play installation User-replaceable batteries Models Supported: SUA750 SUA750I SUA750US "
"Components & Storage","Toshiba Battery Pack 6cell/10.8V/5800mAh/63W (Black) Toshiba Li-Ion, 6 cell, 5800mAh Li-Ion, 6 cell, 5800mAh - black  Toshiba batteries are of the same quality, reliability, and specification as the original primary pack included with your Toshiba Mini Notebook. Whether replacing an old battery, or simply wishing to carry a spare, the Toshiba range will enable you to be more productive and provide you with the power you need, when you need. "
"Components & Storage","KODAK Li-Ion Rechargeable Digital Camera Battery K - For V550 and V570 Kodak KLIC-7001 Li-Ion Rechargeable Digital Camera Battery KLIC-7001 Li-Ion Rechargeable Digital Camera Battery  Stay powered and ready to go with the KODAK Li-Ion Rechargeable Digital Camera Battery KLIC-7001. Compatible with the following KODAK products: M1063 M1073 IS M753 M763 M853 M863 M893 IS V550 V570 V610 V705 "
"Components & Storage","Toshiba Battery, Li-Ion 9 Cell 7200mAh, Primary Battery Pack Toshiba Primary High Capacity 9-Cell Li-Ion Battery Pack Primary High Capacity 9-Cell Li-Ion Battery Pack  The Toshiba Primary High Capacity Battery Pack is a 9-cell, rechargeable, Lithium Ion battery designed to work with select Toshiba Satellite and Satellite Pro series portable computers. Used as either a spare or replacement battery, this battery pack meets or exceeds the specifications of the original battery that came with your notebook. It interfaces with the Toshiba Power Saver Utility on the notebook which features a charge indicator to help you monitor the available power. Take your office on the road without sacrificing performance, productivity or convenience with Toshiba Notebook battery packs. Battery power gives you the ability to use your computer around the house, on campus, in the office, and when you travel either on business trips or vacation. Enhanced battery life helps you stay connected and be productive wherever your work takes you. Features: - Snaps in and out of the battery slot in seconds - Genuine Toshiba quality and reliability - Extended capacity battery for longer life - Meets or exceeds the specifications of the original battery that came with the notebook "
"Components & Storage","Acco Kensington Mini Battery Pack and Charger for iPhone and iPod - External battery pack Li-pol Kensington Mini Battery Pack and Charger for iPhone and iPod Mini Battery Pack and Charger for iPhone and iPod  Keep on talking, keep on rocking. The rechargeable Kensington Mini Battery Pack and Charger for iPhone and iPod has the power you need to keep the conversations and music going. Features - Power and charge your iPhone or iPod. - Extends play time up to 30 hours of music; 6 hours of video; 3 hours of talk. - Includes retractable USB charging cable to recharge battery pack. - High-capacity, rechargeable lithium-ion polymer battery pack for increased energy efficiency. - Small enough to keep connected to your iPhone or iPod. - LED battery meter displays remaining power level. - Cap can be used as kickstand to prop up your iPhone or iPod in portrait or landscape orientation. "
"Components & Storage","Li-Ion Rechargeable Digital Camera Battery - KODAK Li-Ion Rechargeable Digital Camera Battery KLIC-7004. Kodak Li-Ion Rechargeable Digital Camera Battery KLIC-7004 Li-Ion Rechargeable Digital Camera Battery KLIC-7004  Stay powered and ready to go with the KODAK Li-Ion Rechargeable Digital Camera Battery KLIC-7004. "
"Components & Storage","KODAK Ni-MH Rechargeable Digital Camera Battery KA - The KODAK Li-Ion Rechargeable Digital Camera Battery KLIC-8000 delivers outstanding capacity and with the K7500 or K7600 charger charges in three hours or less! You are always powered and ready to go. Kodak Li-Ion Rechargeable Digital Camera Battery KLIC-8000 Li-Ion Rechargeable Digital Camera Battery KLIC-8000  The Li-Ion Rechargeable Digital Camera Battery KLIC-8000 delivers outstanding capacity (1600 mAh) and with the K7500 charger, charges in three hours or less! You are always powered and ready to go. "
"Components & Storage","Canon Battery Pack LP-E8 - Battery Pack for EOS 600D &amp; EOS 550D Canon LP-E8  "
"Components & Storage","Toshiba BATTERY - CAMILEO S30 Toshiba PX1733E-1BRS rechargeable battery Battery - Camileo S30, 1050mAh, 3.7V, 3.89Wh, 1cell, li-Ion, 22g, Black  Toshiba batteries are of the same quality, reliability, and specification as the original pack included with your Camileo. Purchase an extra battery for additional mobile power for your Camileo S30 camcorder so you never run out of power. "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR BACKUPS 1000 APC REPLACABLE BATTERY APC Replacement Battery Cartridge #6  Smart-UPS/Back-UPS Pro - Replacement Battery Cartridge (RBC) Hot Swap Batteries "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR BACKUPS PRO #43 APC Replacement Battery Cartridge #43 APC Replacement Battery Cartridge #43  APC Replacement Battery Cartridge #43. Models Supported: SUA2200RM2U, SUA2200RMi2U, SUA3000RM2U, SUA3000RMi2U, SUA3000RMT2U "
"Components & Storage","Lenovo T410/510/W510 Slice battery Lenovo ThinkPad Battery 27++ (9cell) ThinkPad Battery 27++ (9cell)  Stay unplugged even longer with the new ThinkPad Battery 27++. This rechargeable nine-cell slice battery uses Lithium-Ion (Li-Ion) technology and easily attaches to select T410, T510 and W510 ThinkPads to provide the ultimate all day computing experience. Features & Benefits: - Lithium-Ion (Li-Ion) technology - Nine-cell, rechargeable system battery, 94Wh, 11.1 V dc, 8.4 Ah - Standard system battery specifications - Over-discharge protection - Mechanical On/Off indicator - Supports ThinkPad T410, T510, and W510 notebooks "
"Components & Storage","APC REPLACABLE BATTERY - FOR SU1400RMI2U APC Replacement Battery Cartridge #24 APC Replacement Battery Cartridge #24  APC Replacement Battery Cartridge #24. Hot Swap Batteries "
"Components & Storage","Sony LITHIUM COIN CELL MINI LITHIUM - 1PCS BLISTER 3 V 220 MAH Sony Lithium Coin CR2032B1A  "
"Components & Storage","AMCC BATT BACK UP FOR 9650SE RAID AMCC Battery Backup Unit Battery Backup Unit  - for 3ware 9650SE/9550SX/9550SXU/9590SE SATA II HW RAID Controllers. Maximum reliability with cached write data protection - Secondary Power Loss Support Safeguards data against power interrupts during system resumption - Missing Array Detection Eliminates silent data loss by retaining unwritten data until user intervention - Write Journaling Uses and protects drive write cache for unmatched data protection and maximum performance - Dynamic Sector Repair Increased drive reliability with on-the-fly correction of drive media errors - Drive Power-On Reset Detection Enhances data protection by degrading a drive that may have lost data during transient power reset - Extensive Drive Timeout Recovery Maximizes drive error recovery with intelligent timeout algorithm - Out of Band Signaling Retry Ensures drive health during power-up with enhanced drive detection "
"Components & Storage","APC BACK-UPS RS/XS 1500VA 24V BATTERY PACK APC BACK-UPS RS/XS 1500VA 24V BATTERY PACK APC BACK-UPS RS/XS 1500VA 24V BATTERY PACK  APC BACK-UPS RS/XS 1500VA 24V BATTERY PACK Models Supported - BR1500, BR1500I, BX1500 "
"Components & Storage","Toshiba Battery Pack 12Cell/10.8/9000mAh Toshiba PA3727U-1BRS rechargeable battery Primary Battery Pack - 12 Cell / 9000mAh / Li-Ion / 10.8V / Black  The Toshiba Primary High Capacity Battery Pack is a 12-cell, rechargeable, Lithium Ion battery is designed to work with select Toshiba Satellite series portable computers. Used as either a spare or replacement battery, this battery pack meets or exceeds the specifications of the original battery that came with your notebook. It interfaces with the TOSHIBA Power Saver Utility, found on the notebook, which features a charge indicator to help you monitor the available power. Take your office on the road without sacrificing performance, productivity or convenience with Toshiba Notebook battery packs. Battery power gives you the ability to use your computer around the house, office, on campus and when traveling. Enhanced battery life helps you stay connected and productive wherever your work takes you. "
"Components & Storage","CANON NB5L BATTERY FOR IXUS800IS Canon NB-5L Battery pack NB-5L  The lithium-ion battery yields approximately 240 shots (LCD on) and 700 shots (LCD off) from a single charge. "
"Components & Storage","Sony Vaio Extended Battery for Z Series Sony VAIO Large Capacity Battery VAIO Large Capacity Battery for Z1 Series/ 8100mAH / Lithium-ion / 9 cells / Silver  Increase the battery life of your VAIO Z Series notebook with this large capacity battery. Ideal for extended computer usage around your home, office or while on the road, the VGP-BPL12 large capacity battery is the ideal companion to your VAIO Z Series notebook. In addition to the being the perfect solution for lengthy meetings and long flights, a spare battery lets you use your notebook longer when you aren't close to a power source. "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR BACKUPS APC RBC2 rechargeable battery Replacement Battery BK250EC EI 400EC EI 280 420IPNP VS420I  Replacement Battery BK250EC EI 400EC EI 280 420IPNP VS420I Hot Swap Batteries "
"Components & Storage","APC REPLACEMENT BATTERY - CARTRIDGE #47 APC Replacement Battery Cartridge #47  "
"Components & Storage","APC REPLACEMENT BATTERY - CARTRIDGE #17 APC Battery Cartridge Replacement #17 APC Battery replacement kit f SmartCell-XR  Features: Hot Swap Batteries Plug-and-Play installation Includes: All required connectors, Authorized Return Service (ARS) tag (currently available in the US only), Battery recycling guide, Installation Guide, Reusable packaging "
"Components & Storage","Sony NH14 RECHARGEABLE WALKMAN BATTERY Sony NH14WM  "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR SU2200RMINET APC Replacement Battery Cartridge #11 APC Replacement Battery Cartridge #11  In the E-world where businesses cant stop and downtime is measured in dollars, American Power Conversion (APC) provides protection against some of the leading causes of downtime, data loss and hardware damage: power problems and temperature. As a global leader in power availability solutions, APC sets the standard in its industry for quality, innovation and support. Its comprehensive AC and DC power solutions, which are designed for both home and corporate environments, improve the manageability, availability and performance of sensitive electronic, network, communications and industrial equipment of all sizes "
"Components & Storage","HP MINI 110 6 CELL BATTERY HP Mini 110 6-cell Battery Mini 110 6-cell Battery  Get the extra battery life you need for your ultra-mobile lifestyle. The HP Mini 110 6-cell extended battery is the perfect companion for your HP Mini for the freedom you need to stay connected on the go without plugging in. - What good is an ultra-mobile Mini PC if you need to stay in one place to use it? Work up to 6 hours longer unplugged with the HP Mini 110 6-cell extended battery. Running out of power before you can plug in again will be a thing of the past. - Now you really can stay connected wherever you go with your Mini. The HP Mini 110 6-cell extended battery will keep you connected longer, unplugged, wherever you go, so you can keep in touch with more people in more places. - Enjoy the freedom you need to go truly mobile. Stay on the go without sacrificing efficiency. The HP Mini 110 6-cell extended battery gives you the power-independent productivity you need for an ultra-mobile lifestyle. "
"Components & Storage","Sony BN1 Rechargeable battery InfoLITHIUM(tm) N type Battery 630 mAh capacity Sony NP-BN1 NP-BN1  BN1 Rechargeable battery InfoLITHIUM N type Battery 630 mAh capacity - Slim, light design - High energy density "
"Components & Storage","Acer Battery Li-ION 6cell 3S2P 4400mAh Acer 6 cell 4400mAh Lithium-Ion battery 6 cell 4400mAh Lithium-Ion battery for Aspire 5530 / 5530G / 5930 / 5930G / 7230 / 7530 / 7530G / 7730 / 7730G  High quality replacement Laptop Battery for your Aspire 5230 / 5235 / 5330 / 5530 / 5530G / 5535 / 5730Z / 5730ZG / 5735 / 5735Z / 5930 / 5930G / 6530 / 6530G / 7230 / 7330 / 7530 / 7530G / 7730 / 7730G / 7730Z / 7730ZG. "
"Components & Storage","APC SMART UPS RT BATT PK RACKM APC Smart-UPS RT 192V RM Battery Pack You may save money by buying quick codes 820847 and 820866 which equate to the same as this bundled product. Smart-UPS RT 192V RM Battery Pack  General features: - Cascading Capabilities - Compact and Lightweight - Hot Swap Batteries - Quick Plug-in Connections - Rack Mount - User-replaceable batteries "
"Components & Storage","Pure ChargePAK A1 Pure ChargePAK A1 ChargePAK A1 - Rechargeable battery pack  Add a ChargePAK A1 rechargeable battery pack and listen to your Pure radio wherever you go. ChargePAKs are much more economical than regular batteries and significantly kinder to the environment, reducing the quantity of batteries that end up in landfill sites. ChargePAK A1 features include: - Easy to install &#8364;&#8220; can be fitted in seconds - Easy to use &#8364;&#8220; just fit and forget - Charges inside the radio, no separate charging unit required - Increased battery life per charge over standard rechargeable batteries - Replaces the need for throwaway alkaline batteries - Provides up to 18 hours wireless listening Specification: lithium-ion 3.7v 2100mAh. "
"Components & Storage","Apple RECHARGABLE BATTERY FOR IBOOK 12.1 Apple Battery f iBook 12"" Battery f iBook 30.48 cm (12 "")  A 50-watt-hour rechargeable lithium ion battery that provides up to 6 hours of operation depending on battery saving features used and system configuration. This battery is compatible only with 12-inch iBook having two USB ports. "
"Components & Storage","APC REPLACEMNT BATTERY #44 APC Replacement Battery Cartridge #44 REPLACABLE BATTERY FORSURT3 5000 7500 10000XLI ()  Hot-swappable batteries. Plug-and-Play installation. User-replaceable batteries. Expected Battery Life - 3-5 years. "
"Components & Storage","2-Power REPLACABLE BATTERY RBC6 - WITH HARNESS 2-Power UPL0749A rechargeable battery UPL0749A Internal Battery  High quality Internal Battery to replace your UPL0749A. Compatible RBC6 UPS Battery 2 x 12v 12A batteries in one block. Comes with connecting cable harness and 60A fuse Guaranteed to meet or exceed the original manufacturer's specifications for the UPL0749A Internal Battery. Get extra performance using a spare UPL0749A. 2 x 12v 12Ah cells with cable harness. Replaces APC RBC6 Plug in and go! This UPS battery kit comes with cable harnesses "
"Components & Storage","Toshiba Battery Li-ion - 6 cell Toshiba Primary 6-Cell Li-Ion Battery Pack Primary 6-Cell Li-Ion Battery Pack  The Toshiba Primary Battery Pack is a 6-cell, rechargeable, Lithium Ion battery designed to work with select Toshiba Satellite and Satellite Pro series portable computers. Take your office on the road without sacrificing performance, productivity or convenience with Toshiba Notebook battery packs. Battery power gives you the ability to use your computer around the house, on campus, in the office, and when you travel either on business trips or vacation. Enhanced battery life helps you stay connected and be productive wherever your work takes you. Used as either a spare or replacement battery, this battery pack meets or exceeds the specifications of the original battery that came with your notebook. It interfaces with the Toshiba Power Saver Utility on the notebook which features a charge indicator to help you monitor the available power. Features: - Snaps in and out of the battery slot in seconds - Genuine Toshiba quality and reliability - Take your office on the road without sacrificing performance, productivity or convenience - Meets or exceeds the specifications of the original battery that came with the notebook - An additional battery pack provides extended power to work and play "
"Components & Storage","Samsung Galaxy S II Battery Samsung EB-F1A2GBUC rechargeable battery  "
"Components & Storage","Lenovo ThinkPad X60 Tablet 8-Cell Li-Ion Batter Lenovo ThinkPad X60 Tablet 8 cell Li-Ion battery ThinkPad X60 Tablet 8 cell Li-Ion battery  The ThinkPad X60 Tablet 8 cell Li-Ion battery is rechargeable system battery that can replace your original system batteries or be swapped in as spares. "
"Components & Storage","Toshiba Battery - Li-Ion 9300mAh Toshiba PA3833U-1BRS rechargeable battery PA3833U-1BRS - Toshiba Primary Extended Capacity 9-Cell Li-Ion Laptop Battery, 8700mAh, Toshiba Portege R700 and R705  The Toshiba Primary Extended Capacity Battery Pack is a 9-cell, rechargeable, Lithium Ion battery designed to work with various Toshiba series portable computers. Used as either a spare or replacement battery, the extended capacity battery pack gives you extended battery life for more computing time, watching more movies, playing more games or listening to more music. The battery pack attaches to the bottom of the notebook raising the back end by half of inch, giving you a comfortable angled typing surface. Take your office on the road without sacrificing performance, productivity or convenience with Toshiba Notebook battery packs. Battery power gives you the ability to use your computer around the house, on campus, in the office, and when you travel either on business trips or vacation. Enhanced battery life helps you stay connected and be productive wherever your work takes you. This battery pack meets or exceeds the specifications of the original battery that came with your notebook. It interfaces with the TOSHIBA Power Saver Utility on the notebook which features a charge indicator to help you monitor the available power. Features: - Snaps in and out of the battery slot in seconds. - Genuine Toshiba quality and reliability. - Extend the life of your Toshiba notebook while on the road! - Extended capacity battery for longer life. - Take your office on the road without sacrificing performance, productivity or convenience. - Meets or exceeds the specifications of the original battery that came with the notebook. - An additional battery pack provides extended power to work and play without worries. - Get a spare to extend the battery life on the go for lengthy meetings, on campus and flights. "
"Components & Storage","2-Power UPS Replacement RBC7 Battery 2-Power UPL0748A rechargeable battery UPL0748A Internal Battery  High quality Internal Battery to replace your UPL0748A. Compatible RBC7 UPS Battery. 2 x 12v 17A batteries in line. Includes connecting cable harnesses Guaranteed to meet or exceed the original manufacturer's specifications for the UPL0748A Internal Battery. Get extra performance using a spare UPL0748A. Ships ready to plug into your UPS This battery kit comes with connecting cable harnesses Brand Name: This is a compatible product. "
"Components & Storage","APC REPLACABLE BATTERY - CARTRIDGE FOR BACKUPS 700I APC Replacement Battery Cartridge #5 APC Replacement Battery Cartridge #5  In the E-world where businesses cant stop and downtime is measured in dollars, American Power Conversion (APC) provides protection against some of the leading causes of downtime, data loss and hardware damage: power problems and temperature. As a global leader in power availability solutions, APC sets the standard in its industry for quality, innovation and support. Its comprehensive AC and DC power solutions, which are designed for both home and corporate environments, improve the manageability, availability and performance of sensitive electronic, network, communications and industrial equipment of all sizes "
"Components & Storage","Panasonic LI-ION BATTERY PACK CF-18 Panasonic CF-VZSU30BU rechargeable battery CF-VZSU30BU  Panasonic recommends that you only purchase genuine Panasonic Toughbook accessories and spare parts to ensure no compromise of the Toughbook's ruggedised specifications. "
"Components & Storage","Lenovo TP T60/R60 Series Standard Battery Lenovo ThinkPad T61/R61 Series (14"" Wide) Standard Battery ThinkPad T61/R61 Series ( 35.56 cm (14 "") Wide) Standard Battery  ThinkPad T61/R61 Series battery options for 14-inch wide systems come in three capacities for maximum battery life flexibility. All batteries are rechargeable and they can be used as replacements for aging system batteries or as convenient spares. The ThinkPad T61/R61 (14-Inch Wide) Standard Battery offers up to 3.6 hours of charge time. Features - Lithium-Ion technology. - Four-cell, rechargeable system battery, 14.4 V dc, 2.6 Ah. - 3.2-3.6(Integrated)/2.3-2.4(Discrete) hours average battery life. - Standard system battery specifications. - Over-discharge protection. "
"Components & Storage","Fortinet FortiGate 60C Dual 10/100 WAN Ports 10/1 Fortinet FortiGate 60C Firewall Appliance - 8 Port - 1 x PCI Express, 1 x Expansion Slot  The FortiGate-60C multi-threat security appliance offers you unmatched performance, flexibility, and security for your remote, branch, or small office network. The appliance combines high performance hardware with innovative expansion options, like SDHC-based log storage and wireless broadband support. It also provides simplified protection for your network with Fortinet's unmatched depth and breadth of security services. "
"Components & Storage","APC NETBOTZ CAMERA POD120+ - BRKT&USB CABLE-16FT/5M APC NetBotz Camera Pod 120 with brkt and USB cable - 16ft/5m NetBotz Camera Pod 120 with brkt and USB cable - 16ft/5m  Add additional cameras to a NetBotz 500 or 420 monitoring appliance. "
"Components & Storage","Swann ADW-400 Digital Wireless Guardian Camera and SD Recorder Swann SW344-DWD surveillance camera ADW-400 Digital Guardian Camera & Recorder  Introducing Swann's ADW-400 Digital Guardian Camera and Recorder. It's state-of-the-art Advanced Digital Wireless technology, providing you with zero interference and a 100% private signal. Even better, with the ADW-400 you can record video to an SD card for easy transfer to your PC. Once you see it, you'll love it. Mount the day/night ADW-400 camera in the area you want to monitor and connect to power. Connect the digital receiver to your TV using the RCA cable and then to power. Once set to the same channel the camera and receiver will find each other or ""pair up"" to create a secure and private, encrypted point-to-point wireless signal. The latest Advanced Digital Wireless technology means you get clearer video picture and better sound. Unlike older analog wireless surveillance, because it is a digital transmission the ADW-400 has zero interference and static from other wireless devices such as Bluetooth, web routers, microwave ovens and cordless phones. It's truly wi-fi friendly! Protect the people you care about and your property with motion triggered video recording . The ADW-400 allows you to easily record over 3 hours continuous footage to a 2GB SD card (included in the pack). You can also upgrade to 32GB for over 2 days continuous recording. From there, it's easy to transfer the video to your PC for storing, emailing or uploading to the web. Swann's ADW-400 is an example of Swann's commitment to deliver Advanced Security Made Easy. The pack includes the camera, receiver, SD card, mounting screws and plugs, 4 theft deterrent stickers and everything you need to get started. It's wireless security for today's world! - Clearer picture, better sound, every time - Zero interference from Bluetooth, web routers, microwave ovens, cordless phones and is truly Wi-Fi friendly - 100% privacy from a secure, encrypted, point-to-point signal - Easily record footage directly to SD cards up to 32GB (2GB SD card included) - Motion triggered recording to capture important activity and save disk space - Installing wireless security has never been easier, just plug and play "
"Components & Storage","APC NETBOTZ 320 WALL APPLIANCE - WITHOUT CAMERA APC NetBotz 320 Wall Appliance  "
"Components & Storage","Panasonic OMNIKEY SMART CARD READER FOR CF-19/CF-5 Panasonic OMNIKEY 4040 Smart Card Reader - Smart Card - PC Card  "
"Components & Storage","APC NETBOTZ 320 RACK APPLIANCE - WITHOUT CAMERA APC NetBotz 320 Rack Appliance NetBotz 320 Rack Appliance  Features: -Browser accessible. -Customizable input contacts. -Data graphing. -Encryption. -Enterprise management system compatible. -Network equipment monitoring. -Optional sensors. "
"Components & Storage","APC SENSOR POD 120 - . APC NBPD0122 surveillance & detection NetBotz Sensor Pod 120 with brkt and USB cable - 16ft/5m  Monitor temperature, humidity, airflow, and audio through integrated sensors on the sensor pod and connect up to 4 external sensors for additional monitoring. Add up to 17 pods to a NetBotz 500 appliance and up to 4 to a NetBotz 420 appliance. "
